SID,NAME,ISO_TIME,LAT,LON,USA_WIND,USA_PRES
2000088N08090,UNNAMED,2000-03-28 00:00:00,9.5,89.0, , 
2000088N08090,UNNAMED,2000-03-28 03:00:00,10.0,88.5, , 
2000088N08090,UNNAMED,2000-03-28 06:00:00,10.7,88.2, , 
2000088N08090,UNNAMED,2000-03-28 09:00:00,11.5,88.0, , 
2000088N08090,UNNAMED,2000-03-28 12:00:00,12.0,88.0, , 
2000088N08090,UNNAMED,2000-03-28 15:00:00,12.0,88.0, , 
2000088N08090,UNNAMED,2000-03-28 18:00:00,12.0,88.0, , 
2000088N08090,UNNAMED,2000-03-28 21:00:00,12.2,88.0, , 
2000088N08090,UNNAMED,2000-03-29 00:00:00,12.5,88.0, , 
2000088N08090,UNNAMED,2000-03-29 03:00:00,13.0,88.0, , 
2000088N08090,UNNAMED,2000-03-29 06:00:00,13.5,88.0, , 
2000088N08090,UNNAMED,2000-03-29 09:00:00,13.7,88.2, , 
2000088N08090,UNNAMED,2000-03-29 12:00:00,14.0,88.5, , 
2000088N08090,UNNAMED,2000-03-29 15:00:00,14.5,89.0, , 
2000088N08090,UNNAMED,2000-03-29 18:00:00,15.0,89.5, , 
2000088N08090,UNNAMED,2000-03-29 21:00:00,15.0,89.5, , 
2000088N08090,UNNAMED,2000-03-30 00:00:00,15.0,89.5, , 
2000088N08090,UNNAMED,2000-03-30 03:00:00,15.5,90.0, , 
2000088N08090,UNNAMED,2000-03-30 06:00:00,15.5,90.0, , 
2000088N08090,UNNAMED,2000-03-30 09:00:00,15.0,90.0, , 
2000088N08090,UNNAMED,2000-03-30 12:00:00,16.0,90.5, , 
2000236N17084,UNNAMED,2000-08-23 03:00:00,16.5,83.5, , 
2000236N17084,UNNAMED,2000-08-23 06:00:00,16.5,83.0, , 
2000236N17084,UNNAMED,2000-08-23 09:00:00,16.4,82.7, , 
2000236N17084,UNNAMED,2000-08-23 12:00:00,16.5,82.5, , 
2000236N17084,UNNAMED,2000-08-23 15:00:00,17.0,82.4, , 
2000236N17084,UNNAMED,2000-08-23 18:00:00,17.5,82.0, , 
2000236N17084,UNNAMED,2000-08-23 21:00:00,17.8,81.0, , 
2000236N17084,UNNAMED,2000-08-24 00:00:00,18.0,79.5, , 
2000289N15089,UNNAMED,2000-10-14 18:00:00,14.7,89.0,25, 
2000289N15089,UNNAMED,2000-10-14 21:00:00,14.7,88.7,25, 
2000289N15089,UNNAMED,2000-10-15 00:00:00,14.6,88.4,25, 
2000289N15089,UNNAMED,2000-10-15 03:00:00,14.5,88.2,25, 
2000289N15089,UNNAMED,2000-10-15 06:00:00,14.5,87.8,25, 
2000289N15089,UNNAMED,2000-10-15 09:00:00,14.5,87.4,25, 
2000289N15089,UNNAMED,2000-10-15 12:00:00,14.5,87.1,25, 
2000289N15089,UNNAMED,2000-10-15 15:00:00,14.4,86.7,25, 
2000289N15089,UNNAMED,2000-10-15 18:00:00,14.4,86.5,25, 
2000289N15089,UNNAMED,2000-10-15 21:00:00,14.4,86.3,30, 
2000289N15089,UNNAMED,2000-10-16 00:00:00,14.4,86.2,35, 
2000289N15089,UNNAMED,2000-10-16 03:00:00,14.3,85.9,35, 
2000289N15089,UNNAMED,2000-10-16 06:00:00,14.3,85.5,35, 
2000289N15089,UNNAMED,2000-10-16 09:00:00,14.3,85.2,35, 
2000289N15089,UNNAMED,2000-10-16 12:00:00,14.3,85.1,35, 
2000289N15089,UNNAMED,2000-10-16 15:00:00,14.1,85.0,35, 
2000289N15089,UNNAMED,2000-10-16 18:00:00,14.0,84.9,35, 
2000289N15089,UNNAMED,2000-10-16 21:00:00,14.0,84.7,35, 
2000289N15089,UNNAMED,2000-10-17 00:00:00,14.0,84.5,35, 
2000289N15089,UNNAMED,2000-10-17 03:00:00,14.0,84.4,35, 
2000289N15089,UNNAMED,2000-10-17 06:00:00,14.0,84.3,35, 
2000289N15089,UNNAMED,2000-10-17 09:00:00,14.0,84.0,33, 
2000289N15089,UNNAMED,2000-10-17 12:00:00,14.1,84.0,30, 
2000289N15089,UNNAMED,2000-10-17 15:00:00,14.1,83.9,30, 
2000289N15089,UNNAMED,2000-10-17 18:00:00,14.2,83.9,30, 
2000289N15089,UNNAMED,2000-10-17 21:00:00,14.2,83.8,30, 
2000289N15089,UNNAMED,2000-10-18 00:00:00,14.6,83.5,30, 
2000289N15089,UNNAMED,2000-10-18 03:00:00,14.4,83.4,30, 
2000289N15089,UNNAMED,2000-10-18 06:00:00,14.4,83.3,30, 
2000289N15089,UNNAMED,2000-10-18 09:00:00,14.5,83.1,28, 
2000289N15089,UNNAMED,2000-10-18 12:00:00,14.5,82.9,25, 
2000289N15089,UNNAMED,2000-10-18 15:00:00,14.6,82.6,25, 
2000289N15089,UNNAMED,2000-10-18 18:00:00,14.7,82.4,25, 
2000289N15089,UNNAMED,2000-10-18 21:00:00,14.6,82.3, , 
2000289N15089,UNNAMED,2000-10-19 00:00:00,14.5,82.1, , 
2000289N15089,UNNAMED,2000-10-19 03:00:00,14.5,82.0, , 
2000289N15089,UNNAMED,2000-10-19 06:00:00,14.5,82.0, , 
2000299N13093,UNNAMED,2000-10-25 09:00:00,13.5,93.0, , 
2000299N13093,UNNAMED,2000-10-25 12:00:00,14.0,92.5, , 
2000299N13093,UNNAMED,2000-10-25 15:00:00,14.3,92.2, , 
2000299N13093,UNNAMED,2000-10-25 18:00:00,14.8,91.6,25, 
2000299N13093,UNNAMED,2000-10-25 21:00:00,15.2,91.1,25, 
2000299N13093,UNNAMED,2000-10-26 00:00:00,15.6,90.6,25, 
2000299N13093,UNNAMED,2000-10-26 03:00:00,15.9,89.7,28, 
2000299N13093,UNNAMED,2000-10-26 06:00:00,16.4,89.5,30, 
2000299N13093,UNNAMED,2000-10-26 09:00:00,16.5,89.1,30, 
2000299N13093,UNNAMED,2000-10-26 12:00:00,16.5,88.7,30, 
2000299N13093,UNNAMED,2000-10-26 15:00:00,16.7,88.5,30, 
2000299N13093,UNNAMED,2000-10-26 18:00:00,17.0,88.4,30, 
2000299N13093,UNNAMED,2000-10-26 21:00:00,17.3,88.2,30, 
2000299N13093,UNNAMED,2000-10-27 00:00:00,17.7,88.1,30, 
2000299N13093,UNNAMED,2000-10-27 03:00:00,18.2,88.2,30, 
2000299N13093,UNNAMED,2000-10-27 06:00:00,18.7,88.3,30, 
2000299N13093,UNNAMED,2000-10-27 09:00:00,18.9,88.3,30, 
2000299N13093,UNNAMED,2000-10-27 12:00:00,19.3,88.4,30, 
2000299N13093,UNNAMED,2000-10-27 15:00:00,19.8,88.4,33, 
2000299N13093,UNNAMED,2000-10-27 18:00:00,20.4,88.5,35, 
2000299N13093,UNNAMED,2000-10-27 21:00:00,21.0,88.5,35, 
2000299N13093,UNNAMED,2000-10-28 00:00:00,21.6,89.0,35, 
2000299N13093,UNNAMED,2000-10-28 03:00:00,22.5,89.1,28, 
2000299N13093,UNNAMED,2000-10-28 06:00:00,23.1,89.6,20, 
2000299N13093,UNNAMED,2000-10-28 09:00:00,23.3,89.9, , 
2000299N13093,UNNAMED,2000-10-28 12:00:00,23.5,90.5, , 
2000299N13093,UNNAMED,2000-10-28 15:00:00,23.8,91.7, , 
2000299N13093,UNNAMED,2000-10-28 18:00:00,24.0,93.0, , 
2000299N13093,UNNAMED,2000-10-28 21:00:00,24.0,93.7, , 
2000299N13093,UNNAMED,2000-10-29 00:00:00,24.0,94.0, , 
2000331N09092,UNNAMED,2000-11-26 03:00:00,8.5,91.5, , 
2000331N09092,UNNAMED,2000-11-26 06:00:00,9.3,90.8,30, 
2000331N09092,UNNAMED,2000-11-26 09:00:00,9.3,90.9,33, 
2000331N09092,UNNAMED,2000-11-26 12:00:00,9.7,89.8,35, 
2000331N09092,UNNAMED,2000-11-26 15:00:00,9.8,89.9,35, 
2000331N09092,UNNAMED,2000-11-26 18:00:00,9.9,89.6,35, 
2000331N09092,UNNAMED,2000-11-26 21:00:00,10.1,88.9,35, 
2000331N09092,UNNAMED,2000-11-27 00:00:00,10.4,88.1,35, 
2000331N09092,UNNAMED,2000-11-27 03:00:00,10.8,87.5,40, 
2000331N09092,UNNAMED,2000-11-27 06:00:00,10.9,87.0,45, 
2000331N09092,UNNAMED,2000-11-27 09:00:00,10.9,86.4,45, 
2000331N09092,UNNAMED,2000-11-27 12:00:00,11.0,85.9,45, 
2000331N09092,UNNAMED,2000-11-27 15:00:00,11.0,85.3,48, 
2000331N09092,UNNAMED,2000-11-27 18:00:00,11.1,84.8,50, 
2000331N09092,UNNAMED,2000-11-27 21:00:00,11.2,84.3,53, 
2000331N09092,UNNAMED,2000-11-28 00:00:00,11.5,83.8,55, 
2000331N09092,UNNAMED,2000-11-28 03:00:00,11.6,83.3,55, 
2000331N09092,UNNAMED,2000-11-28 06:00:00,11.5,82.8,55, 
2000331N09092,UNNAMED,2000-11-28 09:00:00,11.5,82.3,60, 
2000331N09092,UNNAMED,2000-11-28 12:00:00,11.5,82.0,65, 
2000331N09092,UNNAMED,2000-11-28 15:00:00,11.5,81.7,65, 
2000331N09092,UNNAMED,2000-11-28 18:00:00,11.5,81.5,65, 
2000331N09092,UNNAMED,2000-11-28 21:00:00,11.5,81.1,65, 
2000331N09092,UNNAMED,2000-11-29 00:00:00,11.5,80.9,65, 
2000331N09092,UNNAMED,2000-11-29 03:00:00,11.5,80.5,65, 
2000331N09092,UNNAMED,2000-11-29 06:00:00,11.6,80.4,65, 
2000331N09092,UNNAMED,2000-11-29 09:00:00,11.6,80.0,65, 
2000331N09092,UNNAMED,2000-11-29 12:00:00,11.6,79.9,65, 
2000331N09092,UNNAMED,2000-11-29 15:00:00,11.4,79.3,60, 
2000331N09092,UNNAMED,2000-11-29 18:00:00,11.3,78.6,55, 
2000331N09092,UNNAMED,2000-11-29 21:00:00,11.3,78.3,50, 
2000331N09092,UNNAMED,2000-11-30 00:00:00,11.4,78.1,45, 
2000331N09092,UNNAMED,2000-11-30 03:00:00,11.4,77.7,40, 
2000331N09092,UNNAMED,2000-11-30 06:00:00,11.4,77.2,35, 
2000331N09092,UNNAMED,2000-11-30 09:00:00,11.5,76.9,33, 
2000331N09092,UNNAMED,2000-11-30 12:00:00,11.5,76.5,30, 
2000331N09092,UNNAMED,2000-11-30 15:00:00,11.5,76.1,28, 
2000331N09092,UNNAMED,2000-11-30 18:00:00,11.5,75.7,25, 
2000331N09092,UNNAMED,2000-11-30 21:00:00,11.5,75.4,28, 
2000331N09092,UNNAMED,2000-12-01 00:00:00,11.5,75.1,30, 
2000331N09092,UNNAMED,2000-12-01 03:00:00,11.5,74.7,30, 
2000331N09092,UNNAMED,2000-12-01 06:00:00,11.6,74.4,30, 
2000331N09092,UNNAMED,2000-12-01 09:00:00,11.6,74.1,28, 
2000331N09092,UNNAMED,2000-12-01 12:00:00,11.7,73.9,25, 
2000331N09092,UNNAMED,2000-12-01 15:00:00,11.7,73.6,28, 
2000331N09092,UNNAMED,2000-12-01 18:00:00,11.8,73.2,30, 
2000331N09092,UNNAMED,2000-12-01 21:00:00,11.9,72.8,30, 
2000331N09092,UNNAMED,2000-12-02 00:00:00,11.9,72.2,30, 
2000331N09092,UNNAMED,2000-12-02 03:00:00,11.9,71.3,30, 
2000331N09092,UNNAMED,2000-12-02 06:00:00,11.8,70.4,30, 
2000331N09092,UNNAMED,2000-12-02 09:00:00,11.7,70.0,30, 
2000331N09092,UNNAMED,2000-12-02 12:00:00,11.7,69.8,30, 
2000331N09092,UNNAMED,2000-12-02 15:00:00,11.7,69.4,30, 
2000331N09092,UNNAMED,2000-12-02 18:00:00,11.6,69.0,30, 
2000331N09092,UNNAMED,2000-12-02 21:00:00,11.4,68.8,30, 
2000331N09092,UNNAMED,2000-12-03 00:00:00,11.3,68.5,30, 
2000358N08086,UNNAMED,2000-12-23 03:00:00,8.0,86.0, , 
2000358N08086,UNNAMED,2000-12-23 06:00:00,7.8,85.8,30, 
2000358N08086,UNNAMED,2000-12-23 09:00:00,7.8,85.4,30, 
2000358N08086,UNNAMED,2000-12-23 12:00:00,7.8,85.0,30, 
2000358N08086,UNNAMED,2000-12-23 15:00:00,7.8,84.8,30, 
2000358N08086,UNNAMED,2000-12-23 18:00:00,7.9,84.6,30, 
2000358N08086,UNNAMED,2000-12-23 21:00:00,7.8,84.3,30, 
2000358N08086,UNNAMED,2000-12-24 00:00:00,7.9,84.2,30, 
2000358N08086,UNNAMED,2000-12-24 03:00:00,8.2,84.1,30, 
2000358N08086,UNNAMED,2000-12-24 06:00:00,8.2,84.1,30, 
2000358N08086,UNNAMED,2000-12-24 09:00:00,8.2,83.9,30, 
2000358N08086,UNNAMED,2000-12-24 12:00:00,8.2,83.7,30, 
2000358N08086,UNNAMED,2000-12-24 15:00:00,8.2,83.7,33, 
2000358N08086,UNNAMED,2000-12-24 18:00:00,8.3,83.7,35, 
2000358N08086,UNNAMED,2000-12-24 21:00:00,8.3,83.5,38, 
2000358N08086,UNNAMED,2000-12-25 00:00:00,8.3,83.4,40, 
2000358N08086,UNNAMED,2000-12-25 03:00:00,8.3,83.3,43, 
2000358N08086,UNNAMED,2000-12-25 06:00:00,8.4,83.3,45, 
2000358N08086,UNNAMED,2000-12-25 09:00:00,8.4,83.3,48, 
2000358N08086,UNNAMED,2000-12-25 12:00:00,8.4,83.2,50, 
2000358N08086,UNNAMED,2000-12-25 15:00:00,8.4,83.1,53, 
2000358N08086,UNNAMED,2000-12-25 18:00:00,8.5,83.0,55, 
2000358N08086,UNNAMED,2000-12-25 21:00:00,8.5,82.7,58, 
2000358N08086,UNNAMED,2000-12-26 00:00:00,8.6,82.4,60, 
2000358N08086,UNNAMED,2000-12-26 03:00:00,8.6,82.3,60, 
2000358N08086,UNNAMED,2000-12-26 06:00:00,8.6,81.9,60, 
2000358N08086,UNNAMED,2000-12-26 09:00:00,8.5,81.5,63, 
2000358N08086,UNNAMED,2000-12-26 12:00:00,8.5,81.0,65, 
2000358N08086,UNNAMED,2000-12-26 15:00:00,8.5,80.8,63, 
2000358N08086,UNNAMED,2000-12-26 18:00:00,8.4,80.7,60, 
2000358N08086,UNNAMED,2000-12-26 21:00:00,8.3,80.5,60, 
2000358N08086,UNNAMED,2000-12-27 00:00:00,8.3,80.4,60, 
2000358N08086,UNNAMED,2000-12-27 03:00:00,8.3,79.7,58, 
2000358N08086,UNNAMED,2000-12-27 06:00:00,8.3,79.4,55, 
2000358N08086,UNNAMED,2000-12-27 09:00:00,8.3,79.0,53, 
2000358N08086,UNNAMED,2000-12-27 12:00:00,8.3,78.7,50, 
2000358N08086,UNNAMED,2000-12-27 15:00:00,8.3,78.6,48, 
2000358N08086,UNNAMED,2000-12-27 18:00:00,8.4,78.5,45, 
2000358N08086,UNNAMED,2000-12-27 21:00:00,8.4,78.1,43, 
2000358N08086,UNNAMED,2000-12-28 00:00:00,8.4,77.8,40, 
2000358N08086,UNNAMED,2000-12-28 03:00:00,8.4,77.7,35, 
2000358N08086,UNNAMED,2000-12-28 06:00:00,8.5,77.3,30, 
2000358N08086,UNNAMED,2000-12-28 09:00:00,8.7,77.0,30, 
2000358N08086,UNNAMED,2000-12-28 12:00:00,8.9,76.7,30, 
2000358N08086,UNNAMED,2000-12-28 15:00:00,9.2,76.3, , 
2000358N08086,UNNAMED,2000-12-28 18:00:00,9.2,76.0, , 
2000358N08086,UNNAMED,2000-12-28 21:00:00,9.1,75.8, , 
2000358N08086,UNNAMED,2000-12-29 00:00:00,9.0,75.5, , 
2001141N14068,UNNAMED,2001-05-21 06:00:00,13.7,68.1,25,1002
2001141N14068,UNNAMED,2001-05-21 09:00:00,13.7,68.5,28,1002
2001141N14068,UNNAMED,2001-05-21 12:00:00,13.7,69.0,30,1002
2001141N14068,UNNAMED,2001-05-21 15:00:00,13.6,69.5,33,1000
2001141N14068,UNNAMED,2001-05-21 18:00:00,13.6,69.9,35,997
2001141N14068,UNNAMED,2001-05-21 21:00:00,13.6,70.1,40,994
2001141N14068,UNNAMED,2001-05-22 00:00:00,13.9,70.8,45,991
2001141N14068,UNNAMED,2001-05-22 03:00:00,14.0,71.2,53,986
2001141N14068,UNNAMED,2001-05-22 06:00:00,14.1,71.4,60,980
2001141N14068,UNNAMED,2001-05-22 09:00:00,14.1,71.5,63,978
2001141N14068,UNNAMED,2001-05-22 12:00:00,14.3,71.6,65,976
2001141N14068,UNNAMED,2001-05-22 15:00:00,14.3,71.6,68,974
2001141N14068,UNNAMED,2001-05-22 18:00:00,14.4,71.6,70,972
2001141N14068,UNNAMED,2001-05-22 21:00:00,14.8,71.5,73,970
2001141N14068,UNNAMED,2001-05-23 00:00:00,15.0,71.5,75,967
2001141N14068,UNNAMED,2001-05-23 03:00:00,15.3,71.3,78,967
2001141N14068,UNNAMED,2001-05-23 06:00:00,15.6,71.0,80,967
2001141N14068,UNNAMED,2001-05-23 09:00:00,15.9,70.8,83,963
2001141N14068,UNNAMED,2001-05-23 12:00:00,16.0,70.5,85,958
2001141N14068,UNNAMED,2001-05-23 15:00:00,16.1,70.4,90,956
2001141N14068,UNNAMED,2001-05-23 18:00:00,16.2,70.4,95,954
2001141N14068,UNNAMED,2001-05-23 21:00:00,16.3,70.0,98,952
2001141N14068,UNNAMED,2001-05-24 00:00:00,16.4,69.7,100,949
2001141N14068,UNNAMED,2001-05-24 03:00:00,16.6,69.5,105,938
2001141N14068,UNNAMED,2001-05-24 06:00:00,16.9,69.0,110,927
2001141N14068,UNNAMED,2001-05-24 09:00:00,16.9,68.5,110,927
2001141N14068,UNNAMED,2001-05-24 12:00:00,16.9,68.4,110,927
2001141N14068,UNNAMED,2001-05-24 15:00:00,16.9,68.3,105,927
2001141N14068,UNNAMED,2001-05-24 18:00:00,17.0,68.3,100,927
2001141N14068,UNNAMED,2001-05-24 21:00:00,17.0,68.0,95,936
2001141N14068,UNNAMED,2001-05-25 03:00:00,17.1,68.0,90,944
2001141N14068,UNNAMED,2001-05-28 03:00:00,20.0,68.0,35,997
2001141N14068,UNNAMED,2001-05-28 06:00:00,20.1,68.1,30,1000
2001141N14068,UNNAMED,2001-05-28 09:00:00,20.3,68.2,30,1000
2001141N14068,UNNAMED,2001-05-28 12:00:00,21.0,68.5,30,1000
2001141N14068,UNNAMED,2001-05-28 15:00:00,21.2,68.3,28,999
2001141N14068,UNNAMED,2001-05-28 18:00:00,21.7,68.4,25,997
2001141N14068,UNNAMED,2001-05-28 21:00:00,21.9,68.2,25,1000
2001141N14068,UNNAMED,2001-05-29 00:00:00,22.1,68.0,25,1002
2001141N14068,UNNAMED,2001-05-29 06:00:00,22.8,68.2,20,1004
2001141N14068,UNNAMED,2001-05-29 09:00:00,23.1,68.5,38,1001
2001141N14068,UNNAMED,2001-05-29 12:00:00,23.4,68.8,55,997
2001163N20087,UNNAMED,2001-06-12 03:00:00,19.5,87.0, , 
2001163N20087,UNNAMED,2001-06-12 06:00:00,19.6,86.8, , 
2001163N20087,UNNAMED,2001-06-12 09:00:00,19.8,86.7, , 
2001163N20087,UNNAMED,2001-06-12 12:00:00,20.0,86.5, , 
2001163N20087,UNNAMED,2001-06-12 15:00:00,20.2,86.3, , 
2001163N20087,UNNAMED,2001-06-12 18:00:00,20.5,86.1, , 
2001163N20087,UNNAMED,2001-06-12 21:00:00,20.7,85.9, , 
2001163N20087,UNNAMED,2001-06-13 00:00:00,20.9,85.7, , 
2001163N20087,UNNAMED,2001-06-13 03:00:00,21.0,85.5, , 
2001163N20087,UNNAMED,2001-06-13 06:00:00,20.9,85.3, , 
2001163N20087,UNNAMED,2001-06-13 09:00:00,21.0,85.0, , 
2001163N20087,UNNAMED,2001-06-13 12:00:00,21.5,84.5, , 
2001267N17070,UNNAMED,2001-09-24 00:00:00,16.6,69.8,25,1002
2001267N17070,UNNAMED,2001-09-24 03:00:00,16.6,69.7,25,1002
2001267N17070,UNNAMED,2001-09-24 06:00:00,16.7,69.5,25,1002
2001267N17070,UNNAMED,2001-09-24 09:00:00,16.8,69.4,25,1002
2001267N17070,UNNAMED,2001-09-24 12:00:00,16.9,69.3,25,1002
2001267N17070,UNNAMED,2001-09-24 15:00:00,16.9,69.1,25,1003
2001267N17070,UNNAMED,2001-09-24 18:00:00,16.9,69.0,25,1003
2001267N17070,UNNAMED,2001-09-24 21:00:00,16.9,68.9,28,1002
2001267N17070,UNNAMED,2001-09-25 00:00:00,17.0,68.9,30,1000
2001267N17070,UNNAMED,2001-09-25 03:00:00,17.0,68.5,30,1000
2001267N17070,UNNAMED,2001-09-25 06:00:00,17.1,68.2,30,1000
2001267N17070,UNNAMED,2001-09-25 09:00:00,17.1,68.1,28,1001
2001267N17070,UNNAMED,2001-09-25 12:00:00,17.2,68.1,25,1002
2001267N17070,UNNAMED,2001-09-25 15:00:00,17.2,68.0,28, 
2001267N17070,UNNAMED,2001-09-25 21:00:00,17.3,68.2,30, 
2001281N18071,UNNAMED,2001-10-08 06:00:00,17.7,70.8,25,1002
2001281N18071,UNNAMED,2001-10-08 09:00:00,17.8,70.5,25,1002
2001281N18071,UNNAMED,2001-10-08 12:00:00,17.9,70.2,25,1002
2001281N18071,UNNAMED,2001-10-08 15:00:00,18.0,70.0,25,1002
2001281N18071,UNNAMED,2001-10-08 18:00:00,18.1,69.8,25,1002
2001281N18071,UNNAMED,2001-10-08 21:00:00,18.2,69.9,25,1002
2001281N18071,UNNAMED,2001-10-09 00:00:00,18.4,69.8,25,1002
2001281N18071,UNNAMED,2001-10-09 03:00:00,18.5,69.7,28,1001
2001281N18071,UNNAMED,2001-10-09 06:00:00,18.6,69.2,30,1000
2001281N18071,UNNAMED,2001-10-09 09:00:00,18.8,68.8,33,999
2001281N18071,UNNAMED,2001-10-09 12:00:00,18.8,68.4,35,997
2001281N18071,UNNAMED,2001-10-09 15:00:00,18.7,68.3,33,999
2001281N18071,UNNAMED,2001-10-09 18:00:00,18.7,68.0,30,1000
2001288N13084,UNNAMED,2001-10-14 12:00:00,13.5,84.0, , 
2001288N13084,UNNAMED,2001-10-14 15:00:00,13.5,83.4, , 
2001288N13084,UNNAMED,2001-10-14 18:00:00,13.5,83.0, , 
2001288N13084,UNNAMED,2001-10-14 21:00:00,13.5,83.0, , 
2001288N13084,UNNAMED,2001-10-15 00:00:00,13.5,83.0, , 
2001288N13084,UNNAMED,2001-10-15 03:00:00,13.5,82.5, , 
2001288N13084,UNNAMED,2001-10-15 06:00:00,13.5,82.0, , 
2001288N13084,UNNAMED,2001-10-15 09:00:00,13.5,81.5, , 
2001288N13084,UNNAMED,2001-10-15 12:00:00,13.7,81.0, , 
2001288N13084,UNNAMED,2001-10-15 15:00:00,14.0,80.5, , 
2001288N13084,UNNAMED,2001-10-15 18:00:00,14.0,80.0, , 
2001288N13084,UNNAMED,2001-10-15 21:00:00,14.0,80.0, , 
2001288N13084,UNNAMED,2001-10-16 00:00:00,14.0,79.5, , 
2001288N13084,UNNAMED,2001-10-16 03:00:00,14.0,79.5, , 
2001288N13084,UNNAMED,2001-10-16 06:00:00,14.0,79.5, , 
2001288N13084,UNNAMED,2001-10-16 09:00:00,14.5,79.5, , 
2001288N13084,UNNAMED,2001-10-16 12:00:00,14.5,79.5, , 
2001288N13084,UNNAMED,2001-10-16 15:00:00,14.7,79.3, , 
2001288N13084,UNNAMED,2001-10-16 18:00:00,15.0,79.0, , 
2001313N12084,UNNAMED,2001-11-09 00:00:00,12.0,83.6,25,1002
2001313N12084,UNNAMED,2001-11-09 03:00:00,12.5,83.3,25,1002
2001313N12084,UNNAMED,2001-11-09 06:00:00,12.9,83.0,25,1002
2001313N12084,UNNAMED,2001-11-09 09:00:00,13.1,82.8,25,1002
2001313N12084,UNNAMED,2001-11-09 12:00:00,13.2,82.7,25,1002
2001313N12084,UNNAMED,2001-11-09 15:00:00,13.4,82.5,25,1002
2001313N12084,UNNAMED,2001-11-09 18:00:00,13.6,82.4,25,1002
2001313N12084,UNNAMED,2001-11-09 21:00:00,13.7,82.3,25,1002
2001313N12084,UNNAMED,2001-11-10 00:00:00,13.8,82.2,25,1002
2001313N12084,UNNAMED,2001-11-10 03:00:00,13.9,82.1,25,1002
2001313N12084,UNNAMED,2001-11-10 06:00:00,14.1,82.1,25,1002
2001313N12084,UNNAMED,2001-11-10 09:00:00,14.2,82.1,28,1001
2001313N12084,UNNAMED,2001-11-10 12:00:00,14.4,82.1,30,1000
2001313N12084,UNNAMED,2001-11-10 15:00:00,14.6,82.1,30,1000
2001313N12084,UNNAMED,2001-11-10 18:00:00,14.8,82.2,30,1000
2001313N12084,UNNAMED,2001-11-10 21:00:00,15.0,82.4,30,1000
2001313N12084,UNNAMED,2001-11-11 00:00:00,15.1,82.7,30,1000
2001313N12084,UNNAMED,2001-11-11 03:00:00,15.3,83.0,30,1000
2001313N12084,UNNAMED,2001-11-11 06:00:00,15.4,83.4,30,1000
2001313N12084,UNNAMED,2001-11-11 09:00:00,15.5,83.8,30,1000
2001313N12084,UNNAMED,2001-11-11 12:00:00,15.6,84.2,30,1000
2001313N12084,UNNAMED,2001-11-11 15:00:00,15.8,84.6,30,1000
2001313N12084,UNNAMED,2001-11-11 18:00:00,16.0,84.9,30,1000
2001313N12084,UNNAMED,2001-11-11 21:00:00,16.3,85.2,30,1000
2001313N12084,UNNAMED,2001-11-12 00:00:00,16.6,85.5,30,1000
2001313N12084,UNNAMED,2001-11-12 03:00:00,16.9,85.6,25,1002
2001313N12084,UNNAMED,2001-11-12 06:00:00,17.3,85.7,20,1004
2002129N08096,UNNAMED,2002-05-09 06:00:00,8.4,95.5,25,1002
2002129N08096,UNNAMED,2002-05-09 09:00:00,8.7,95.3,28,1001
2002129N08096,UNNAMED,2002-05-09 12:00:00,8.9,95.1,30,1000
2002129N08096,UNNAMED,2002-05-09 15:00:00,9.1,95.1,30,1000
2002129N08096,UNNAMED,2002-05-09 18:00:00,9.4,95.1,30,1000
2002129N08096,UNNAMED,2002-05-09 21:00:00,9.6,95.1,30,1000
2002129N08096,UNNAMED,2002-05-10 00:00:00,9.9,95.1,30,1000
2002129N08096,UNNAMED,2002-05-10 03:00:00,10.2,95.2,30,1000
2002129N08096,UNNAMED,2002-05-10 06:00:00,10.5,95.3,30,1000
2002129N08096,UNNAMED,2002-05-10 09:00:00,10.8,95.4,33,999
2002129N08096,UNNAMED,2002-05-10 12:00:00,11.0,95.5,35,997
2002129N08096,UNNAMED,2002-05-10 15:00:00,11.2,95.5,35,997
2002129N08096,UNNAMED,2002-05-10 18:00:00,11.5,95.5,35,997
2002129N08096,UNNAMED,2002-05-10 21:00:00,11.8,95.5,35,997
2002129N08096,UNNAMED,2002-05-11 00:00:00,12.1,95.4,35,997
2002129N08096,UNNAMED,2002-05-11 03:00:00,12.4,95.5,40,994
2002129N08096,UNNAMED,2002-05-11 06:00:00,12.9,95.8,45,991
2002129N08096,UNNAMED,2002-05-11 09:00:00,13.6,95.9,45,991
2002129N08096,UNNAMED,2002-05-11 12:00:00,14.3,96.0,45,991
2002129N08096,UNNAMED,2002-05-11 15:00:00,14.8,96.1,45,991
2002129N08096,UNNAMED,2002-05-11 18:00:00,15.4,96.2,45,991
2002129N08096,UNNAMED,2002-05-11 21:00:00,15.8,96.2,40,994
2002129N08096,UNNAMED,2002-05-12 00:00:00,16.5,96.3,35,997
2002129N08096,UNNAMED,2002-05-12 03:00:00,17.6,96.5,30,1000
2002129N08096,UNNAMED,2002-05-12 06:00:00,18.3,96.6,25,1002
2002129N08096,UNNAMED,2002-05-12 09:00:00,18.8,97.0,20,1004
2002295N14082,UNNAMED,2002-10-22 09:00:00,13.5,81.5, , 
2002295N14082,UNNAMED,2002-10-22 12:00:00,13.5,81.5, , 
2002295N14082,UNNAMED,2002-10-22 15:00:00,13.7,81.5, , 
2002295N14082,UNNAMED,2002-10-22 18:00:00,14.0,81.5, , 
